id,name,county,state,country,latitude,longitude,watershed,stream,form,wwd_url
WA-8595,Milt Creek Falls,Skagit County,Washington,United States,48.41843,-121.12782,Skagit River,Milt Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Milt-Creek-Falls-8595
WA-8596,Imperial Falls,Jefferson County,Washington,United States,47.82268,-123.21334,Dungeness River,,Veiling Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Imperial-Falls-8596
WA-9502,Carbon Moraine Falls,Pierce County,Washington,United States,46.93414,-121.79021,Puyallup River,Unnamed,,https://www.worldwaterfalldatabase.com/waterfall/Carbon-Moraine-Falls-9502
WA-9508,Bridal Veil Falls,Snohomish County,Washington,United States,47.95624,-121.41752,Skykomish River,Unnamed,,https://www.worldwaterfalldatabase.com/waterfall/Bridal-Veil-Falls-9508
WA-9509,Middle Ollalie Creek Falls,Lewis County,Washington,United States,46.77512,-121.564,Cowlitz River,Ollalie Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Ollalie-Creek-Falls-9509
WA-9510,Petticoat Falls,Skagit County,Washington,United States,48.37058,-121.48837,Skagit River,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Petticoat-Falls-9510
WA-9511,Whistle Stop Falls,Skagit County,Washington,United States,48.37381,-121.4949,,,,https://www.worldwaterfalldatabase.com/waterfall/Whistle-Stop-Falls-9511
WA-9512,Ruth Creek Falls,Whatcom County,Washington,United States,48.89536,-121.65112,,Ruth Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Ruth-Creek-Falls-9512
WA-9513,Unnamed Waterfall,Snohomish County,Washington,United States,48.12522,-121.53419,,,,https://www.worldwaterfalldatabase.com/waterfall/9513
WA-9514,Unnamed Waterfall,Skamania County,Washington,United States,45.93764,-122.06539,,,,https://www.worldwaterfalldatabase.com/waterfall/9514
WA-9515,Stonesthrow Falls,Kittitas County,Washington,United States,47.37737,-121.32655,,Siouxon Creek,,https://www.worldwaterfalldatabase.com/waterfall/Stonesthrow-Falls-9515
WA-9516,Palix River Falls,Pacific County,Washington,United States,46.60568,-123.86439,,North Fork Palix River,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Palix-River-Falls-9516
WA-9517,Lower Icebox Falls,Chelan County,Washington,United States,48.33838,-120.9842,,Icy Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Lower-Icebox-Falls-9517
WA-9518,Rimrock Falls,Chelan County,Washington,United States,48.34907,-120.98733,,Rimrock Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Rimrock-Falls-9518
WA-9519,Unnamed Waterfall,Jefferson County,Washington,United States,47.70328,-123.5599,,,,https://www.worldwaterfalldatabase.com/waterfall/9519
WA-9520,Unnamed Waterfall,Jefferson County,Washington,United States,47.67752,-123.55737,,,,https://www.worldwaterfalldatabase.com/waterfall/9520
WA-9521,West Peak Falls,Jefferson County,Washington,United States,47.79316,-123.71613,,,,https://www.worldwaterfalldatabase.com/waterfall/West-Peak-Falls-9521
WA-9522,Judd Bay Falls,San Juan County,Washington,United States,48.68358,-122.92318,,,,https://www.worldwaterfalldatabase.com/waterfall/Judd-Bay-Falls-9522
WA-9523,Unnamed Waterfall,San Juan County,Washington,United States,48.57043,-123.04999,,,,https://www.worldwaterfalldatabase.com/waterfall/9523
WA-9524,Gibson Peak Falls,Grays Harbor County,Washington,United States,47.47058,-123.73589,,,,https://www.worldwaterfalldatabase.com/waterfall/Gibson-Peak-Falls-9524
WA-9525,Prairie Mountain Falls,Skagit County,Washington,United States,48.33876,-121.48838,,,,https://www.worldwaterfalldatabase.com/waterfall/Prairie-Mountain-Falls-9525
WA-9526,Kettle Falls,Ferry County,Washington,United States,48.62969,-118.11629,,Columbia River,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Kettle-Falls-9526
WA-9527,Snag Creek Falls,Skamania County,Washington,United States,45.78373,-122.03442,,Snag Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Snag-Creek-Falls-9527
WA-9528,Unnamed Waterfall,Skamania County,Washington,United States,45.77614,-122.01289,,,,https://www.worldwaterfalldatabase.com/waterfall/9528
WA-9529,Unnamed Waterfall,Skamania County,Washington,United States,45.77846,-122.00468,,,Plunge,https://www.worldwaterfalldatabase.com/waterfall/9529
WA-9530,Unnamed Waterfall,Snohomish County,Washington,United States,48.16838,-121.31081,,,,https://www.worldwaterfalldatabase.com/waterfall/9530
WA-9531,Upper Three Corner Falls,Skamania County,Washington,United States,45.75102,-122.01777,Columbia River,,Segmented Plunges,https://www.worldwaterfalldatabase.com/waterfall/Upper-Three-Corner-Falls-9531
WA-9533,Deer Creek Falls,Skamania County,Washington,United States,45.75183,-122.07609,,Deer Creek,,https://www.worldwaterfalldatabase.com/waterfall/Deer-Creek-Falls-9533
WA-9534,Upper Copper Falls,Chelan County,Washington,United States,48.17597,-120.78146,Columbia River,Copper Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Upper-Copper-Falls-9534
WA-9535,Nellie Corser Cascades,Skamania County,Washington,United States,45.63915,-122.08725,,Duncan Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Nellie-Corser-Cascades-9535
WA-9536,Lower Quad Falls,Skamania County,Washington,United States,45.64188,-122.09201,,Duncan Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Lower-Quad-Falls-9536
WA-9537,Deer Creek Falls,Yakima County,Washington,United States,46.05729,-121.23696,,Deer Creek,,https://www.worldwaterfalldatabase.com/waterfall/Deer-Creek-Falls-9537
WA-9538,Unnamed Waterfall,Whatcom County,Washington,United States,48.66457,-121.65162,,Anderson Creek,,https://www.worldwaterfalldatabase.com/waterfall/9538
WA-9539,Unnamed Waterfall,Whatcom County,Washington,United States,48.6697,-121.64712,,Anderson Creek,,https://www.worldwaterfalldatabase.com/waterfall/9539
WA-9540,Unnamed Waterfall,King County,Washington,United States,47.76007,-121.36161,,,,https://www.worldwaterfalldatabase.com/waterfall/9540
WA-9541,Lower Dry Creek Falls,Yakima County,Washington,United States,46.16304,-120.75884,,Dry Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Dry-Creek-Falls-9541
WA-9542,Upper SMC Falls,King County,Washington,United States,47.55343,-121.69786,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Upper-SMC-Falls-9542
WA-9543,Unnamed Waterfall,Snohomish County,Washington,United States,48.05851,-121.69695,,Schweitzer Creek,,https://www.worldwaterfalldatabase.com/waterfall/9543
WA-9544,Unnamed Waterfall,Snohomish County,Washington,United States,48.05812,-121.70082,,Schweitzer Creek,,https://www.worldwaterfalldatabase.com/waterfall/9544
WA-9545,Falls Creek Falls,Pierce County,Washington,United States,47.11995,-121.81,,Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/Falls-Creek-Falls-9545
WA-9546,Middle Falls Creek Falls,Pierce County,Washington,United States,47.11867,-121.80979,,Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Falls-Creek-Falls-9546
WA-9547,Goblin Basin Falls,Snohomish County,Washington,United States,47.9545,-121.32056,,,,https://www.worldwaterfalldatabase.com/waterfall/Goblin-Basin-Falls-9547
WA-9548,Unnamed Waterfall,Snohomish County,Washington,United States,48.03656,-121.79865,,,,https://www.worldwaterfalldatabase.com/waterfall/9548
WA-9549,Bear Creek Falls,Snohomish County,Washington,United States,47.96652,-121.59877,,Bear Creek,,https://www.worldwaterfalldatabase.com/waterfall/Bear-Creek-Falls-9549
WA-9550,Lower Bear Creek Falls,Snohomish County,Washington,United States,47.97068,-121.59775,,Bear Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Bear-Creek-Falls-9550
WA-9551,Kromona Falls,Snohomish County,Washington,United States,47.94292,-121.62379,,South Fork of the South Fork Sultan River,,https://www.worldwaterfalldatabase.com/waterfall/Kromona-Falls-9551
WA-9552,Heather Creek Falls,Whatcom County,Washington,United States,48.68426,-121.56137,,Heather Creek,,https://www.worldwaterfalldatabase.com/waterfall/Heather-Creek-Falls-9552
WA-9553,Unnamed Waterfall,Skagit County,Washington,United States,48.3065,-121.64187,,Cascade Creek,,https://www.worldwaterfalldatabase.com/waterfall/9553
WA-9554,Lower Swayel Falls,Skagit County,Washington,United States,48.635,-121.33055,,Sky Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Swayel-Falls-9554
WA-9555,Upper Copper Creek Falls,Skagit County,Washington,United States,48.5807,-121.37018,,,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Copper-Creek-Falls-9555
WA-9556,Lower Copper Creek Falls,Skagit County,Washington,United States,48.5784,-121.36885,,Copper Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Copper-Creek-Falls-9556
WA-9557,Unnamed Waterfall,Skagit County,Washington,United States,48.54228,-121.3003,,Lookout Creek,,https://www.worldwaterfalldatabase.com/waterfall/9557
WA-9558,Upper John Pierce Falls,Whatcom County,Washington,United States,48.71823,-121.0672,Skagit River,Horsetail Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Upper-John-Pierce-Falls-9558
WA-9559,Happy Creek Falls,Whatcom County,Washington,United States,48.72168,-121.04063,Skagit River,Happy Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Happy-Creek-Falls-9559
WA-9560,Unnamed Waterfall,Skagit County,Washington,United States,48.38993,-121.78603,,,,https://www.worldwaterfalldatabase.com/waterfall/9560
WA-9561,Unnamed Waterfall,Skagit County,Washington,United States,48.31061,-121.89402,,,,https://www.worldwaterfalldatabase.com/waterfall/9561
WA-9562,Harlow Creek Falls,Jefferson County,Washington,United States,47.71578,-123.87031,,Harlow Creek,,https://www.worldwaterfalldatabase.com/waterfall/Harlow-Creek-Falls-9562
WA-9563,Harlow Lakes Falls,Jefferson County,Washington,United States,47.72547,-123.86179,,Harlow Creek,,https://www.worldwaterfalldatabase.com/waterfall/Harlow-Lakes-Falls-9563
WA-9564,Upper Kings Lake Falls,Snohomish County,Washington,United States,48.1546,-122.01489,,,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Kings-Lake-Falls-9564
WA-9565,Lower Pumice Creek Falls,Snohomish County,Washington,United States,48.14819,-121.22474,,Pumice Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Pumice-Creek-Falls-9565
WA-9566,Babcock Falls,Whatcom County,Washington,United States,48.67752,-121.29654,,Babcock Creek,,https://www.worldwaterfalldatabase.com/waterfall/Babcock-Falls-9566
WA-9567,Unnamed Waterfall,Whatcom County,Washington,United States,48.79648,-121.1416,,,,https://www.worldwaterfalldatabase.com/waterfall/9567
WA-9568,Upper Sol Duc Falls,Clallam County,Washington,United States,47.93578,-123.77478,,Sol Duc River,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Sol-Duc-Falls-9568
WA-9569,Lower Dock Butte Falls,Skagit County,Washington,United States,48.6332,-121.76566,Skagit River,,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Lower-Dock-Butte-Falls-9569
WA-9570,Unnamed Waterfall,Whatcom County,Washington,United States,48.65343,-121.97932,,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/9570
WA-9571,Unnamed Waterfall,Skagit County,Washington,United States,48.58109,-121.65059,,,,https://www.worldwaterfalldatabase.com/waterfall/9571
WA-9572,Unnamed Waterfall,Skagit County,Washington,United States,48.58011,-121.65272,,,,https://www.worldwaterfalldatabase.com/waterfall/9572
WA-9573,South Fork Thunder Falls,Skagit County,Washington,United States,48.59189,-121.65567,,South Fork Thunder Creek,,https://www.worldwaterfalldatabase.com/waterfall/South-Fork-Thunder-Falls-9573
WA-9574,Survey Creek Falls,Skagit County,Washington,United States,48.6065,-121.62691,,Survey Creek,,https://www.worldwaterfalldatabase.com/waterfall/Survey-Creek-Falls-9574
WA-9575,Unnamed Waterfall,Whatcom County,Washington,United States,48.64775,-121.56902,,,,https://www.worldwaterfalldatabase.com/waterfall/9575
WA-9576,Unnamed Waterfall,Whatcom County,Washington,United States,48.64746,-121.57329,,,,https://www.worldwaterfalldatabase.com/waterfall/9576
WA-9577,Unnamed Waterfall,Skagit County,Washington,United States,48.64125,-121.53291,,,,https://www.worldwaterfalldatabase.com/waterfall/9577
WA-9578,Unnamed Waterfall,Skagit County,Washington,United States,48.55171,-121.56159,,,,https://www.worldwaterfalldatabase.com/waterfall/9578
WA-9579,Sauk Lake Falls,Skagit County,Washington,United States,48.52341,-121.58587,,,,https://www.worldwaterfalldatabase.com/waterfall/Sauk-Lake-Falls-9579
WA-9580,Whale Lake Falls,Skagit County,Washington,United States,48.44922,-121.28518,,Whale Creek,,https://www.worldwaterfalldatabase.com/waterfall/Whale-Lake-Falls-9580
WA-9581,Whale Creek Falls,Skagit County,Washington,United States,48.45098,-121.27643,,Whale Creek,,https://www.worldwaterfalldatabase.com/waterfall/Whale-Creek-Falls-9581
WA-9582,Unnamed Waterfall,Whatcom County,Washington,United States,48.65289,-121.27195,,,,https://www.worldwaterfalldatabase.com/waterfall/9582
WA-9583,Unnamed Waterfall,Whatcom County,Washington,United States,48.64468,-121.29431,,,,https://www.worldwaterfalldatabase.com/waterfall/9583
WA-9584,Lower Big Devil Falls,Skagit County,Washington,United States,48.62532,-121.32071,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Big-Devil-Falls-9584
WA-9585,Big Creek Falls,Mason County,Washington,United States,47.52073,-123.23829,,Big Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Big-Creek-Falls-9585
WA-9586,Spire Mountain Falls,Snohomish County,Washington,United States,47.87698,-121.37771,,,,https://www.worldwaterfalldatabase.com/waterfall/Spire-Mountain-Falls-9586
WA-9587,South Gale Creek Falls,Pierce County,Washington,United States,47.0219,-121.96333,,Gale Creek,,https://www.worldwaterfalldatabase.com/waterfall/South-Gale-Creek-Falls-9587
WA-9588,Unnamed Waterfall,King County,Washington,United States,47.63933,-121.42337,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/9588
WA-9589,Unnamed Waterfall,King County,Washington,United States,47.64028,-121.42349,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/9589
WA-9590,Unnamed Waterfall,King County,Washington,United States,47.63221,-121.40115,,Great Falls Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/9590
WA-9591,Unnamed Waterfall,King County,Washington,United States,47.60267,-121.24187,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/9591
WA-9592,Big Snow Falls,King County,Washington,United States,47.54428,-121.37214,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Big-Snow-Falls-9592
WA-9593,Little Sandy Creek Falls,Whatcom County,Washington,United States,48.70741,-121.725,,Little Sandy Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Little-Sandy-Creek-Falls-9593
WA-9594,Gold Creek Falls,Kittitas County,Washington,United States,47.4586,-121.32783,,Gold Creek,,https://www.worldwaterfalldatabase.com/waterfall/Gold-Creek-Falls-9594
WA-9614,Vulcan Falls,Skagit County,Washington,United States,48.56672,-120.95964,,,,https://www.worldwaterfalldatabase.com/waterfall/Vulcan-Falls-9614
WA-9616,Gold Mountain Falls,Snohomish County,Washington,United States,48.21999,-121.5517,,,,https://www.worldwaterfalldatabase.com/waterfall/Gold-Mountain-Falls-9616
WA-9617,Lila Falls,Kittitas County,Washington,United States,47.422,-121.32418,Columbia River,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Lila-Falls-9617
WA-9618,Alta Basin Falls,Kittitas County,Washington,United States,47.42344,-121.3158,Columbia River,,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Alta-Basin-Falls-9618
WA-9619,Unnamed Waterfall,Kittitas County,Washington,United States,47.405703,-121.33714,,,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/9619
WA-9620,Unnamed Waterfall,Kittitas County,Washington,United States,47.39678,-121.31714,,,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/9620
WA-9621,Unnamed Waterfall,Kittitas County,Washington,United States,47.36437,-121.29255,,,,https://www.worldwaterfalldatabase.com/waterfall/9621
WA-9622,Unnamed Waterfall,Kittitas County,Washington,United States,47.35533,-121.28808,,Thetis Creek,,https://www.worldwaterfalldatabase.com/waterfall/9622
WA-9623,Lower East Friday Falls,King County,Washington,United States,47.23682,-121.46952,,East Fork Friday Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-East-Friday-Falls-9623
WA-9624,Unnamed Waterfall,Pierce County,Washington,United States,46.98212,-121.56065,,,,https://www.worldwaterfalldatabase.com/waterfall/9624
WA-9625,Unnamed Waterfall,Pierce County,Washington,United States,46.94463,-121.64319,,Prospector Creek,,https://www.worldwaterfalldatabase.com/waterfall/9625
WA-9626,Unnamed Waterfall,Pierce County,Washington,United States,46.94409,-121.64568,,Huckleberry Creek,,https://www.worldwaterfalldatabase.com/waterfall/9626
WA-9627,McNeeley Falls,Pierce County,Washington,United States,46.93546,-121.64261,Puyallup River,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/McNeeley-Falls-9627
WA-9628,Forest Lake Falls,Pierce County,Washington,United States,46.93211,-121.6498,Puyallup River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Forest-Lake-Falls-9628
WA-9629,Upper Philo Falls,Pierce County,Washington,United States,46.93011,-121.79453,,,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Philo-Falls-9629
WA-9630,Lower Marmot Creek Falls,Pierce County,Washington,United States,46.94233,-121.81093,Puyallup River,Marmot Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Lower-Marmot-Creek-Falls-9630
WA-9631,Unnamed Waterfall,Pierce County,Washington,United States,46.93979,-121.81813,,Cataract Creek,,https://www.worldwaterfalldatabase.com/waterfall/9631
WA-9632,Unnamed Waterfall,Pierce County,Washington,United States,46.93739,-121.82298,,Cataract Creek,,https://www.worldwaterfalldatabase.com/waterfall/9632
WA-9633,Upper Marmot Creek Falls,Pierce County,Washington,United States,46.93231,-121.80843,,Marmot Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Marmot-Creek-Falls-9633
WA-9634,South Spray Park Falls,Pierce County,Washington,United States,46.9158,-121.83276,Puyallup River,Spray Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/South-Spray-Park-Falls-9634
WA-9635,Unnamed Waterfall,Pierce County,Washington,United States,46.9156,-121.86967,,Spray Creek,,https://www.worldwaterfalldatabase.com/waterfall/9635
WA-9636,Upper Tomlinson Falls,Pierce County,Washington,United States,46.80797,-121.80088,,,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Tomlinson-Falls-9636
WA-9637,Lower Stevens Creek Falls,Lewis County,Washington,United States,46.7501,-121.63727,Columbia River,Stevens Creek,Sliding Punchbowl,https://www.worldwaterfalldatabase.com/waterfall/Lower-Stevens-Creek-Falls-9637
WA-9639,Middle Basaltic Falls,Pierce County,Washington,United States,46.80812,-121.65075,,Basalt Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Basaltic-Falls-9639
WA-9640,Middle Sholes Creek Falls,Whatcom County,Washington,United States,48.85017,-121.77222,,Sholes Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Middle-Sholes-Creek-Falls-9640
WA-9642,Unnamed Waterfall,Pierce County,Washington,United States,46.90289,-121.74221,,,,https://www.worldwaterfalldatabase.com/waterfall/9642
WA-9643,Unnamed Waterfall,Pierce County,Washington,United States,46.92649,-121.73251,,,,https://www.worldwaterfalldatabase.com/waterfall/9643
WA-9644,Unnamed Waterfall,Pierce County,Washington,United States,46.93388,-121.72374,,,,https://www.worldwaterfalldatabase.com/waterfall/9644
WA-9645,Lower Basaltic Falls,Pierce County,Washington,United States,46.80724,-121.65229,,Basalt Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Basaltic-Falls-9645
WA-9646,Lower East Basaltic Falls,Pierce County,Washington,United States,46.80743,-121.65046,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-East-Basaltic-Falls-9646
WA-9647,Unnamed Waterfall,Snohomish County,Washington,United States,47.9587,-121.41989,,Silver Creek,,https://www.worldwaterfalldatabase.com/waterfall/9647
WA-9648,Unnamed Waterfall,Snohomish County,Washington,United States,47.95719,-121.42229,,,,https://www.worldwaterfalldatabase.com/waterfall/9648
WA-9649,Silvertip Falls,Snohomish County,Washington,United States,47.99072,-121.41138,,Silvertip Creek,,https://www.worldwaterfalldatabase.com/waterfall/Silvertip-Falls-9649
WA-9650,Hearty Falls,Whatcom County,Washington,United States,48.64922,-121.91075,Nooksack River,Hearty Creek,Tiered Plunges,https://www.worldwaterfalldatabase.com/waterfall/Hearty-Falls-9650
WA-9651,Monument Falls,Skagit County,Washington,United States,48.63942,-121.83015,,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Monument-Falls-9651
WA-9652,Unnamed Waterfall,Skagit County,Washington,United States,48.57381,-121.70098,,,,https://www.worldwaterfalldatabase.com/waterfall/9652
WA-9653,South Tahoma Falls,Pierce County,Washington,United States,46.8198,-121.81285,,,,https://www.worldwaterfalldatabase.com/waterfall/South-Tahoma-Falls-9653
WA-9654,Saddle Bow Falls,Chelan County,Washington,United States,48.2454,-120.95128,,,Segmented Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Saddle-Bow-Falls-9654
WA-9655,Lower Grandy Creek Falls,Skagit County,Washington,United States,48.58155,-121.82415,,Grandy Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Grandy-Creek-Falls-9655
WA-9656,Upper Lake Creek Falls,Whatcom County,Washington,United States,48.77459,-121.56772,,Lake Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Lake-Creek-Falls-9656
WA-9657,Unnamed Waterfall,Whatcom County,Washington,United States,48.71173,-121.48169,,,,https://www.worldwaterfalldatabase.com/waterfall/9657
WA-9658,Unnamed Waterfall,Whatcom County,Washington,United States,48.722,-121.47607,,,,https://www.worldwaterfalldatabase.com/waterfall/9658
WA-9659,Tatasum Falls,Whatcom County,Washington,United States,48.82283,-121.67453,,,,https://www.worldwaterfalldatabase.com/waterfall/Tatasum-Falls-9659
WA-9660,Agathot Falls,Whatcom County,Washington,United States,48.82796,-121.66691,Skagit River,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Agathot-Falls-9660
WA-9661,Lower Agathot Falls,Whatcom County,Washington,United States,48.827707,-121.669262,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Agathot-Falls-9661
WA-9662,Lower Tatasum Falls,Whatcom County,Washington,United States,48.82781,-121.68008,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Tatasum-Falls-9662
WA-9663,Hanging Rock Falls,Whatcom County,Washington,United States,48.8132,-121.69067,,,,https://www.worldwaterfalldatabase.com/waterfall/Hanging-Rock-Falls-9663
WA-9664,Qanqan Falls,Whatcom County,Washington,United States,48.81281,-121.68475,,,,https://www.worldwaterfalldatabase.com/waterfall/Qanqan-Falls-9664
WA-9665,Electric Butte Falls,Whatcom County,Washington,United States,48.6719,-121.45895,,,,https://www.worldwaterfalldatabase.com/waterfall/Electric-Butte-Falls-9665
WA-9666,Granite Falls,Chelan County,Washington,United States,47.88952,-120.21771,,Granite Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/Granite-Falls-9666
WA-9667,Lower Deer Falls,Snohomish County,Washington,United States,47.91997,-121.30405,Snohomish River,North Fork Skykomish River,Steep Veiling Cascade,https://www.worldwaterfalldatabase.com/waterfall/Lower-Deer-Falls-9667
WA-9668,Unnamed Waterfall,Snohomish County,Washington,United States,47.88075,-121.37858,,Bear Creek,,https://www.worldwaterfalldatabase.com/waterfall/9668
WA-9669,South Lake Falls,Snohomish County,Washington,United States,48.09917,-121.48735,,South Fork Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/South-Lake-Falls-9669
WA-9670,Furland Creek Falls,Snohomish County,Washington,United States,48.24204,-121.70687,,Furland Creek,,https://www.worldwaterfalldatabase.com/waterfall/Furland-Creek-Falls-9670
WA-9671,Moose Creek Falls,Snohomish County,Washington,United States,48.24722,-121.71382,,Moose Creek,,https://www.worldwaterfalldatabase.com/waterfall/Moose-Creek-Falls-9671
WA-9672,Light Creek Falls,Pacific County,Washington,United States,46.70453,-123.79601,,Light Creek,,https://www.worldwaterfalldatabase.com/waterfall/Light-Creek-Falls-9672
WA-9673,Unnamed Waterfall,Pierce County,Washington,United States,46.80856,-121.6613,,,,https://www.worldwaterfalldatabase.com/waterfall/9673
WA-9674,Lahar Falls,Skamania County,Washington,United States,46.16357,-122.08968,,Muddy River,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Lahar-Falls-9674
WA-9675,Shoestring Falls,Skamania County,Washington,United States,46.18626,-122.14786,,Muddy River,,https://www.worldwaterfalldatabase.com/waterfall/Shoestring-Falls-9675
WA-9676,Lower Rankin Falls,Whatcom County,Washington,United States,48.73426,-121.90787,,Rankin Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Rankin-Falls-9676
WA-9677,Middle Rankin Falls,Whatcom County,Washington,United States,48.73519,-121.90683,,Rankin Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Rankin-Falls-9677
WA-9678,Upper Rankin Falls,Whatcom County,Washington,United States,48.74988,-121.89511,,Rankin Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Rankin-Falls-9678
WA-9679,Dark Creek Falls,Skamania County,Washington,United States,46.30071,-121.75018,,Dark Creek,,https://www.worldwaterfalldatabase.com/waterfall/Dark-Creek-Falls-9679
WA-9680,Riley Creek Falls,Skamania County,Washington,United States,46.23138,-121.6053,Columbia River,Riley Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Riley-Creek-Falls-9680
WA-9681,Unnamed Waterfall,Skamania County,Washington,United States,46.17029,-121.55971,,,,https://www.worldwaterfalldatabase.com/waterfall/9681
WA-9682,Rattlesnake Falls,Douglas County,Washington,United States,47.44586,-119.78112,,Rattlesnake Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Rattlesnake-Falls-9682
WA-9683,Unnamed Waterfall,Skamania County,Washington,United States,46.1045,-122.18779,,East Fork Swift Creek,,https://www.worldwaterfalldatabase.com/waterfall/9683
WA-9684,Unnamed Waterfall,Skamania County,Washington,United States,46.10866,-122.18514,,East Fork Swift Creek,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/9684
WA-9685,Unnamed Waterfall,Skamania County,Washington,United States,46.19922,-122.11408,,Ape Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/9685
WA-9686,Unnamed Waterfall,Skamania County,Washington,United States,46.20264,-122.11312,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/9686
WA-9687,Unnamed Waterfall,Skamania County,Washington,United States,46.20004,-122.10971,,Ape Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/9687
WA-9688,Lower Ape Canyon Falls,Skamania County,Washington,United States,46.20172,-122.10506,,Ape Canyon Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Lower-Ape-Canyon-Falls-9688
WA-9689,Falls Creek Falls,Jefferson County,Washington,United States,47.87517,-123.72374,,Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/Falls-Creek-Falls-9689
WA-9690,Unnamed Waterfall,Jefferson County,Washington,United States,47.85426,-123.74136,,Falls Creek,,https://www.worldwaterfalldatabase.com/waterfall/9690
